model_type,features,features_text,n_features,MAE_train,RMSE_train,R2_train,MAE_test,RMSE_test,R2_test,sMAPE_test,AIC_train,BIC_train,adj_R2_train
sklearn_linear_regression,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1,3,1.885049148451645,2.358844306914492,0.2831841373690226,3.5418280698191738,3.9842818917943865,-2.458253373124045,44.1511660407147,,,
statsmodels_ols,"['pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1']",pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1,3,1.885049148451646,2.3588443069144924,0.28318413736902226,3.541828069819193,3.9842818917944043,-2.4582533731240757,44.15116604071487,458.8678457042807,469.24832510481906,0.2605478469701493
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3,3,1.8786473206783507,2.374756694559847,0.2734804666169024,3.939565364340855,4.4127130619461195,-3.241974666025591,47.57746394830731,460.19903716743227,470.57951656797064,0.25053774451006783
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3,3,1.8786473206783507,2.374756694559847,0.2734804666169024,3.939565364340863,4.412713061946128,-3.241974666025609,47.57746394830739,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mes,4,1.8776432690341194,2.3743837716733873,0.2737086285070962,3.9618943325293636,4.44237577267778,-3.2991963260892776,47.75772370081485,462.16794154825834,475.14354079893127,0.24280261269888748
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mes,4,1.8776432690341207,2.3743837716733878,0.273708628507096,3.961894332529391,4.442375772677808,-3.2991963260893336,47.7577237008151,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1,4,1.8751571433725542,2.368154490552097,0.27751453249478353,4.001579358319414,4.458766445603842,-3.3309796429924106,48.104149331005495,461.6477988301067,474.6233980807796,0.246770470047753
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1,4,1.875157143372555,2.3681544905520973,0.2775145324947834,4.001579358319416,4.458766445603845,-3.3309796429924177,48.10414933100552,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mes,4,1.859415006860878,2.373207642883213,0.27442797357611726,4.00234020542344,4.477348998648103,-3.3671548350853513,48.10967492599189,462.06983980154763,475.04543905222056,0.2435525681963775
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mes,4,1.8594150068608788,2.3732076428832136,0.27442797357611715,4.002340205423448,4.477348998648108,-3.367154835085363,48.10967492599196,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2,3,1.859297256137631,2.373208646207728,0.2744273600736641,4.004510735991906,4.47903721688503,-3.370448793365737,48.12802226426843,460.0699235102836,470.450402910822,0.2515145398654641
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2,3,1.8592972561378862,2.373208646207728,0.2744273600736643,4.004510735994152,4.479037216887031,-3.3704487933696425,48.128022264287324,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,5,1.8729170435940077,2.3675824284773017,0.2778635440285362,4.03509656520955,4.498393499973994,-3.4083044445566806,48.37367951787606,463.5999632795695,479.17068238037706,0.23903900338490913
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag3 + mat_eq_lag1 + mes,5,1.8729170435940068,2.3675824284773017,0.2778635440285362,4.035096565209597,4.498393499974034,-3.4083044445567587,48.37367951787645,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1,4,1.8646228450949294,2.3672240545353724,0.2780821427972353,4.1074242463063895,4.5321808629033615,-3.474774549443312,49.01120159966208,461.56999033732063,474.54558958799356,0.2473622339800965
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1,4,1.864622845095151,2.367224054535372,0.2780821427972354,4.107424246308664,4.532180862905418,-3.474774549447372,49.01120159968102,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,5,1.8642672589981437,2.3672183990908047,0.27808559220587004,4.112714003039537,4.5364675571851585,-3.483243347380024,49.05488605149977,463.56951730251853,479.14023640332607,0.2392729896362933
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag2 + mat_eq_lag1 + mes,5,1.8642672589981428,2.3672183990908042,0.27808559220587015,4.112714003039561,4.536467557185179,-3.483243347380066,49.054886051499984,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1,3,1.8462006397215571,2.3889919695110975,0.2647442427591299,4.180057408016094,4.6033057720957204,-3.616324625005902,49.61248255098976,461.38238793960915,471.7628673401475,0.24152563989889186
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1,3,1.8462006397217159,2.388991969511098,0.2647442427591298,4.180057408017489,4.603305772096983,-3.616324625008434,49.61248255100128,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mes,4,1.847048347512253,2.3888403854033395,0.2648375453348176,4.2044543059931785,4.623720257068207,-3.6573598545899317,49.81140831490487,463.36982422823684,476.34542347890977,0.23355403662566088
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mes,4,1.8470483475122526,2.3888403854033395,0.2648375453348176,4.204454305993213,4.623720257068239,-3.6573598545899957,49.811408314905165,,,
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40']",ppef_mujeres_25_40 + pct_indef_25_40,2,1.900841927484041,2.4132963550491273,0.249707909907686,4.254159974677883,4.715692481444584,-3.844485345578202,50.18733531186349,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40']",ppef_mujeres_25_40 + pct_indef_25_40,2,1.9008419274840413,2.4132963550491273,0.2497079099076862,4.254159974677887,4.715692481444591,-3.8444853455782138,50.18733531186355,461.38656140802163,469.1719209584254,0.23407682469742974
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1,4,1.8429324050515463,2.3834618471268114,0.26814429453876143,4.2878229657733336,4.662968289932835,-3.736762590933937,50.51914176021357,462.9235192887071,475.89911853938,0.23700149856168728
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1,4,1.8429324050516445,2.3834618471268114,0.2681442945387613,4.287822965774772,4.662968289934154,-3.7367625909366167,50.51914176022534,,,
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,5,1.8424126588371996,2.383222201995885,0.26829145597916115,4.319437050543047,4.690391656823424,-3.7926411393532904,50.77075615967611,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + RE_ponderado_lag1 + mat_eq_lag1 + mes,5,1.8424126588372,2.383222201995885,0.26829145597916126,4.319437050543051,4.690391656823429,-3.792641139353302,50.770756159676154,464.90361038118374,480.4743294819913,0.22895228694578307
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + mat_eq_lag1,3,1.9009769449193294,2.4112609322965963,0.2509729991028873,4.322670201619643,4.757287771541689,-3.9303249057199396,50.75754812025376,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + mat_eq_lag1,3,1.9009769449193294,2.411260932296596,0.2509729991028874,4.32267020161965,4.757287771541693,-3.9303249057199476,50.75754812025382,463.219493756045,473.59997315658336,0.22731951486403112
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + mes,3,1.898380623650335,2.4114880475325444,0.25083189164056485,4.333217857609671,4.78011200052957,-3.97774722572876,50.82122918047304,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + mes,3,1.8983806236503622,2.4114880475325444,0.25083189164056485,4.333217857609938,4.780112000529811,-3.9777472257292628,50.8212291804752,463.2381423802795,473.6186217808179,0.22717395137658258
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + mat_eq_lag1 + mes,4,1.8989250522562893,2.409136784867493,0.2522920956464628,4.413866615667928,4.832808586220454,-4.088102863752806,51.47812722517686,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + mat_eq_lag1 + mes,4,1.8989250522563188,2.409136784867493,0.2522920956464628,4.413866615668163,4.83280858622067,-4.088102863753261,51.478127225178774,465.0449931264859,478.02059237715883,0.22047473801439732
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3,4,1.8060441611982403,2.2529448476002374,0.3461017507565298,5.38665197546965,5.847846200968371,-6.449868007561923,58.733837860360225,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3,4,1.8060441611982405,2.252944847600237,0.34610175075652994,5.386651975469655,5.847846200968377,-6.449868007561936,58.73383786036026,451.7729895337389,464.7485887844118,0.3182762933419141
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2,4,1.8121643135917487,2.2508846196932955,0.34729713150629893,5.47706354493494,5.900981770975291,-6.585867279266703,59.45279582187772,451.59184361913907,464.567442869812,0.3195225413576308
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2,4,1.8121643135919452,2.2508846196932955,0.3472971315062988,5.477063544937177,5.900981770977361,-6.5858672792720245,59.45279582189379,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1,5,1.7955169777293984,2.2454158782912326,0.35046488785536223,5.491347029994652,5.915752483126612,-6.623891086328634,59.52534759959902,453.1101981721597,468.68091727296724,0.3155436452669409
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mat_eq_lag1,5,1.7955169777293998,2.2454158782912326,0.35046488785536223,5.49134702999467,5.915752483126629,-6.623891086328677,59.525347599599165,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,5,1.804727491632249,2.2438160371993865,0.3513901354042964,5.5905279912428965,5.976891030467202,-6.782289274850931,60.300008840593065,452.96907445409005,468.5397935548976,0.3165186373077532
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mat_eq_lag1,5,1.8047274916324936,2.2438160371993865,0.3513901354042964,5.590527991245163,5.976891030469317,-6.782289274856437,60.30000884060919,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1,4,1.8227591434687263,2.2620157055785515,0.3408256706402577,5.646890818453084,6.039111866315743,-6.945163573767835,60.68570459464014,452.56858111201575,465.5441803626887,0.31277569917814096
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1,4,1.8227591434688453,2.2620157055785515,0.3408256706402577,5.646890818454504,6.039111866317068,-6.945163573771322,60.68570459465017,,,
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40,3,1.8429091054984978,2.2777543280192933,0.33162097092865694,5.7529421147774755,6.1733218137955275,-7.302225561823251,61.36531779605845,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40,3,1.842909105498497,2.2777543280192933,0.33162097092865694,5.75294211477748,6.173321813795531,-7.30222556182326,61.36531779605846,451.94145229489254,462.3219316954309,0.3105142647474566
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,5,1.8191397033398478,2.2553808952909793,0.34468690163926385,5.766324009169046,6.120987233724324,-7.162057340042578,61.56227850801276,453.98696585985977,469.5576849606673,0.3094550146306221
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mat_eq_lag1,5,1.8191397033399994,2.2553808952909793,0.34468690163926374,5.7663240091704955,6.120987233725688,-7.162057340046216,61.56227850802287,,,
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1,4,1.8355558077524707,2.274408313339466,0.33358322241327754,5.845367662047434,6.241805791572374,-7.48744939149042,62.02983954182842,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1,4,1.8355558077524718,2.274408313339466,0.33358322241327754,5.845367662047441,6.241805791572381,-7.48744939149044,62.02983954182848,453.6503770068962,466.6259762575691,0.30522506166490637
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mes,5,1.7953583681561,2.2270344135148283,0.3610558323695918,6.004703380162564,6.401149518231673,-7.926323809808434,63.07576586823277,451.48265609527033,467.05337519607787,0.326703995400215
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag3', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag3 + mes,5,1.7953583681560998,2.227034413514829,0.3610558323695916,6.004703380162566,6.401149518231676,-7.9263238098084425,63.07576586823277,,,
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,5,1.804049206428914,2.2295096566718575,0.3596347307704252,6.061496046457461,6.435244250566471,-8.02166641406122,63.50632930842287,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag2', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag2 + mes,5,1.804049206428915,2.2295096566718575,0.35963473077042496,6.061496046457471,6.435244250566481,-8.02166641406125,63.506329308422934,451.7026015003958,467.27332060120335,0.3252064904892653
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,5,1.8016130902525351,2.2365147348635763,0.3556043773400467,6.238454017494391,6.593512807168015,-8.470881488630639,64.68904425153191,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'RE_ponderado_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + RE_ponderado_lag1 + mes,5,1.8016130902525342,2.2365147348635768,0.3556043773400466,6.238454017494418,6.59351280716804,-8.470881488630708,64.6890442515321,452.3237385555641,467.8944576563716,0.3209594513905868
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mes,4,1.8071835167353343,2.2434372390622577,0.35160911188511124,6.3815998131212375,6.751826115664318,-8.931142011859809,65.57712484907921,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mes,4,1.8071835167353612,2.2434372390622577,0.35160911188511124,6.381599813121496,6.751826115664561,-8.931142011860526,65.5771248490809,450.9356455269883,463.91124477766124,0.3240180102632009
sklearn_linear_regression,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1 + mes,5,1.8044056172670722,2.2377040646998743,0.3549188439915798,6.525749042790721,6.8743625698412645,-9.294886483570236,66.51417262485653,,,
statsmodels_ols,"['ppef_mujeres_25_40', 'pct_indef_25_40', 'pct_amb_fill_25_40', 'mat_eq_lag1', 'mes']",ppef_mujeres_25_40 + pct_indef_25_40 + pct_amb_fill_25_40 + mat_eq_lag1 + mes,5,1.8044056172671021,2.2377040646998743,0.3549188439915799,6.525749042790967,6.874362569841497,-9.294886483570933,66.51417262485812,452.42900265805116,467.9997217588587,0.32023706141048214
